accuracy_top1,accuracy_top3,accuracy_top5,accuracy_top10,label,round
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.978515625,0.994140625,0.99609375,1.0,0,1
0.990234375,0.99609375,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.99609375,0.99609375,0.99609375,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.978515625,0.9921875,0.994140625,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.99609375,0.99609375,0.99609375,0,1
0.986328125,0.99609375,0.99609375,0.998046875,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,1.0,1.0,0,1
0.994140625,1.0,1.0,1.0,0,1
0.98828125,1.0,1.0,1.0,0,1
0.98046875,0.990234375,0.990234375,0.9921875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.9925187032418953,0.9975062344139651,0.9975062344139651,0.9975062344139651,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.9857142857142858,0.9928571428571429,0.9928571428571429,0.9928571428571429,0,1
0.984375,0.994140625,0.99609375,0.998046875,0,1
0.986328125,1.0,1.0,1.0,0,1
0.986328125,0.99609375,0.99609375,0.99609375,0,1
0.990234375,0.99609375,0.99609375,0.99609375,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,1.0,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.994140625,0.994140625,0.99609375,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.994140625,0.994140625,0.99609375,0,1
0.98828125,1.0,1.0,1.0,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,0.998046875,1.0,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,1.0,1.0,1.0,0,1
0.984375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.99609375,0.99609375,0.998046875,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9926108374384236,1.0,1.0,1.0,0,1
0.984375,0.99609375,0.998046875,0.998046875,0,1
0.986328125,0.994140625,0.994140625,0.99609375,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.98046875,0.984375,0.984375,0.98828125,1,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.982421875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.994140625,0.998046875,1.0,0,1
0.9926108374384236,1.0,1.0,1.0,0,1
0.98828125,1.0,1.0,1.0,0,1
0.98828125,0.994140625,0.994140625,0.99609375,0,1
0.986328125,0.9921875,0.9921875,0.9921875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.98828125,1.0,1.0,1.0,0,1
0.986328125,0.9921875,0.994140625,0.998046875,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,1.0,0,1
0.9921875,1.0,1.0,1.0,0,1
0.984375,0.9921875,0.994140625,0.99609375,1,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9803439803439803,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.99609375,0.99609375,0.998046875,0,1
0.990234375,0.994140625,0.99609375,0.99609375,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9950124688279302,0.9975062344139651,0.9975062344139651,0.9975062344139651,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,1.0,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,1,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.99609375,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.982421875,0.994140625,0.99609375,0.99609375,0,1
0.98828125,0.99609375,0.99609375,0.99609375,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9828009828009828,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,1.0,1.0,0,1
0.986328125,0.99609375,0.998046875,0.998046875,0,1
0.984375,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.99609375,0.99609375,0.99609375,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.984375,0.994140625,0.99609375,0.99609375,0,1
0.98046875,0.98828125,0.98828125,0.990234375,1,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.99609375,0.99609375,0.99609375,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.982421875,0.994140625,0.99609375,0.99609375,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9765625,0.9921875,0.994140625,0.998046875,0,1
0.982421875,0.99609375,0.99609375,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,1,1
0.98046875,1.0,1.0,1.0,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.982421875,0.998046875,0.998046875,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.984375,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.99609375,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.8888888888888888,0.9145299145299145,0.9401709401709402,0.9572649572649573,1,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.99609375,0.99609375,0.99609375,0,1
0.98828125,1.0,1.0,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.99609375,0.998046875,0.998046875,0,1
0.98828125,1.0,1.0,1.0,0,1
0.98828125,0.998046875,0.998046875,1.0,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,1.0,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,1.0,0,1
0.990234375,0.998046875,0.998046875,1.0,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.978515625,0.994140625,0.99609375,0.99609375,0,1
0.9921875,1.0,1.0,1.0,0,1
0.9921875,0.994140625,0.998046875,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9900249376558603,0.9975062344139651,0.9975062344139651,0.9975062344139651,0,1
0.98046875,0.99609375,0.99609375,0.99609375,0,1
0.978515625,0.998046875,1.0,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.994140625,0.994140625,0.99609375,0,1
0.9921875,0.998046875,1.0,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.98828125,1.0,1.0,1.0,0,1
0.9857142857142858,0.9928571428571429,0.9928571428571429,0.9928571428571429,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.99609375,0.99609375,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.99609375,0.99609375,0.99609375,0,1
0.978515625,0.994140625,0.994140625,0.99609375,0,1
0.986328125,0.99609375,0.99609375,0.99609375,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.984375,0.990234375,0.990234375,0.994140625,0,1
0.9950124688279302,0.9975062344139651,1.0,1.0,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.982421875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.984375,0.99609375,0.99609375,0.998046875,1,1
0.9921875,0.99609375,0.99609375,0.99609375,0,1
0.98828125,0.99609375,0.99609375,0.99609375,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,1.0,0,1
0.9921875,0.998046875,0.998046875,1.0,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.986328125,1.0,1.0,1.0,0,1
0.986328125,0.9921875,0.994140625,0.99609375,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.98828125,1.0,1.0,1.0,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.98828125,0.99609375,0.99609375,0.99609375,0,1
0.986328125,0.9921875,0.9921875,0.994140625,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9828009828009828,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,1.0,1.0,1.0,0,1
0.98828125,0.99609375,0.99609375,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,1,1
0.98828125,1.0,1.0,1.0,0,1
0.986328125,0.998046875,1.0,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.9901477832512315,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.982421875,0.99609375,0.99609375,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.986328125,0.99609375,0.99609375,0.998046875,0,1
0.9921875,0.998046875,0.998046875,1.0,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.986328125,0.998046875,1.0,1.0,0,1
0.982421875,0.994140625,0.994140625,0.99609375,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9809523809523809,0.9928571428571429,0.9928571428571429,0.9952380952380953,0,1
0.978515625,1.0,1.0,1.0,0,1
0.9926108374384236,1.0,1.0,1.0,0,1
0.990234375,0.99609375,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,1.0,0,1
0.990234375,1.0,1.0,1.0,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.994140625,0.994140625,0.99609375,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.99609375,0.99609375,0.99609375,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.99609375,0.998046875,0.998046875,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9857142857142858,0.9928571428571429,0.9928571428571429,0.9928571428571429,0,1
0.98828125,0.99609375,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,1.0,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9921875,1.0,1.0,1.0,0,1
0.9877149877149877,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.982421875,1.0,1.0,1.0,1,1
0.982421875,0.998046875,1.0,1.0,0,1
0.984375,0.994140625,0.994140625,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.8928571428571429,0.9464285714285714,0.9642857142857143,0.9821428571428571,1,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.984375,0.998046875,0.998046875,1.0,0,1
0.9921875,1.0,1.0,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.984375,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.986328125,0.994140625,0.994140625,0.99609375,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.978515625,0.99609375,0.99609375,0.99609375,1,1
0.9921875,0.99609375,0.99609375,0.99609375,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.9809523809523809,0.9928571428571429,0.9928571428571429,0.9928571428571429,0,1
0.986328125,0.994140625,0.99609375,0.99609375,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.994140625,0.998046875,0.998046875,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.984375,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.995085995085995,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.99609375,0.998046875,0.998046875,0,1
0.9778869778869779,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.98046875,0.998046875,0.998046875,0.998046875,0,1
0.990234375,1.0,1.0,1.0,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.986328125,1.0,1.0,1.0,0,1
0.9852579852579852,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.9926289926289926,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98046875,0.990234375,0.990234375,0.9921875,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9901719901719902,0.9975429975429976,0.9975429975429976,0.9975429975429976,0,1
0.98828125,0.998046875,0.998046875,0.998046875,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.9921875,1.0,1.0,1.0,0,1
0.98046875,0.998046875,0.998046875,0.998046875,0,1
0.982421875,0.990234375,0.990234375,0.994140625,0,1
0.990234375,0.998046875,0.998046875,0.998046875,0,1
0.986328125,0.994140625,0.994140625,0.99609375,0,1
0.986328125,0.998046875,0.998046875,1.0,0,1
0.984375,0.998046875,0.998046875,1.0,0,1
0.986328125,0.998046875,0.998046875,0.998046875,0,1
0.994140625,0.998046875,0.998046875,0.998046875,0,1
0.9921875,0.998046875,0.998046875,0.998046875,0,1
